Variant-ID	Gene-name	Family-ID	Lineage-ID	Class	Blacklisted
C2|aac(6')-Ic|aac6p-26_1|ECV|ResFinder|M94066.1	aac(6')-Ic	C2|aac(6')-Ic|aac6p-26_1|ECV|ResFinder|M94066.1	C2|aac(6')-Ic|aac6p-26_1|ECV|ResFinder|M94066.1	aac3_2	
C2|aac(6')-If|aac6p-27_1|ECV|ResFinder|X55353.1	aac(6')-If	C2|aac(6')-If|aac6p-27_1|ECV|ResFinder|X55353.1	C2|aac(6')-If|aac6p-27_1|ECV|ResFinder|X55353.1	aac3_2	
C2|aac(6')-Ig|aac6p-28_2|LCP|Victor_2025|SeFAMG_E_sequ13ence	/aac(6')-Ig	C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Ig|aac6p-28_4|LCP|Victor_2025|HoFAMG_E_sequ5ence	/aac(6')-Ig	C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Ig|aac6p-28_3|LCP|Victor_2025|SeAAMG_E_sequ2ence	/aac(6')-Ig	C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	/aac(6')-Ig	C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Ig|aac6p-28_5|LCP|Victor_2025|HoAAMG_E_sequ4ence	/aac(6')-Ig	C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Ig|aac6p-28_6|LCP|Victor_2025|HiAAMG_E_sequ2ence	/aac(6')-Ig	C2|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Iid|aac6p-31_1|ECV|ResFinder|AJ584700.1	aac(6')-Iid	C2|aac(6')-Iid|aac6p-31_1|ECV|ResFinder|AJ584700.1	C2|aac(6')-Iih|aac6p-32_1|ECV|ResFinder|AJ584701.1	aac3_2	
C2|aac(6')-Iih|aac6p-32_1|ECV|ResFinder|AJ584701.1	aac(6')-Iih	C2|aac(6')-Iih|aac6p-32_1|ECV|ResFinder|AJ584701.1	C2|aac(6')-Iih|aac6p-32_1|ECV|ResFinder|AJ584701.1	aac3_2	
C2|aac(6')-Ii|aac6p-30_2|LCP|Victor_2025|SeFAMG_F_sequ1ence	/aac(6')-Ii	C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	aac3_2	
C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	/aac(6')-Ii	C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	aac3_2	
C2|aac(6')-Ii|aac6p-30_3|LCP|Victor_2025|SeAAMG_F_sequ1ence	/aac(6')-Ii	C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	C2|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	aac3_2	
C2|aac(6')-Ij|aac6p-33_1|ECV|ResFinder|L29045.1	aac(6')-Ij	C2|aac(6')-Ij|aac6p-33_1|ECV|ResFinder|L29045.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Ik|aac6p-34_1|ECV|ResFinder|L29510.1	aac(6')-Ik	C2|aac(6')-Ik|aac6p-34_1|ECV|ResFinder|L29510.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Il|aac6p-35_1|EMV|ResFinder|U13880.1	aac(6')-Il	C2|aac(6')-Il|aac6p-35_1|EMV|ResFinder|U13880.1	C2|aac(6')-Il|aac6p-35_1|EMV|ResFinder|U13880.1	aac3_2	
C2|aac(6')-Im|aac6p-36_2|LCP|Victor_2025|HiFAMG_D_sequ3ence	aac(6')-Im	C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	aac3_2	
C2|aac(6')-Im|aac6p-36_3|LCP|Victor_2025|HiAAMG_D_sequ4ence	aac(6')-Im	C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	aac3_2	
C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	aac(6')-Im	C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	C2|aac(6')-Im|aac6p-36_1|EMV|ResFinder|AF337947.1	aac3_2	
C2|aac(6')-Im|aac6p-37_1|ECV|ResFinder|Z54241.1	aac(6')-Im	C2|aac(6')-Im|aac6p-37_1|ECV|ResFinder|Z54241.1	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	aac3_2	
C2|aac(6')-Ir|aac6p-39_1|ECV|ResFinder|AF031326.1	aac(6')-Ir	C2|aac(6')-Ir|aac6p-39_1|ECV|ResFinder|AF031326.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Isa|aac6p-40_1|ECV|ResFinder|AB116646.1	aac(6')-Isa	C2|aac(6')-Isa|aac6p-40_1|ECV|ResFinder|AB116646.1	C2|aac(6')-Isa|aac6p-40_1|ECV|ResFinder|AB116646.1	aac3_2	
C2|aac(6')-Iw|aac6p-41_1|ECV|ResFinder|AF031331.1	aac(6')-Iw	C2|aac(6')-Iw|aac6p-41_1|ECV|ResFinder|AF031331.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-Iz|aac6p-43_2|ECV|ResFinder|AF140221.1	aac(6')-Iz	C2|aac(6')-Iz|aac6p-43_3|ECV|ResFinder|AB971834.1	C2|aac(6')-Iak|aac6p-22_2|ECV|ResFinder|AB894482.1	aac3_2	
C2|aac(6')-Iz|aac6p-43_1|ECV|CARD|AAD52985.1	aac(6')-Iz	C2|aac(6')-Iz|aac6p-43_3|ECV|ResFinder|AB971834.1	C2|aac(6')-Iak|aac6p-22_2|ECV|ResFinder|AB894482.1	aac3_2	
C2|aac(6')-Iz|aac6p-43_3|ECV|ResFinder|AB971834.1	aac(6')-Iz	C2|aac(6')-Iz|aac6p-43_3|ECV|ResFinder|AB971834.1	C2|aac(6')-Iak|aac6p-22_2|ECV|ResFinder|AB894482.1	aac3_2	
C2|aac(6')-I|aac6p-16_2|ECV|ResFinder|NC.003197	aac(6')-I	C2|aac(6')-I|aac6p-16_2|ECV|ResFinder|NC.003197	C2|aac(6')-I|aac6p-16_2|ECV|ResFinder|NC.003197	aac3_2	
C2|aac(6')-I|aac6p-16_1|ECV|CARD|AAF03531.1	aac(6')-I	C2|aac(6')-I|aac6p-16_2|ECV|ResFinder|NC.003197	C2|aac(6')-I|aac6p-16_2|ECV|ResFinder|NC.003197	aac3_2	
C2|aac(6')-I|aac6p-29_2|ECV|ResFinder|AF031328.1	aac(6')-I	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-I|aac6p-29_1|ECV|ResFinder|AF031330.1	aac(6')-I	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac(6')-I	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-I|aac6p-29_3|EMV|ResFinder|L29044.1	aac(6')-I	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-I|aac6p-38_2|ECV|CARD|BAH66386.1	aac(6')-I	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	aac3_2	
C2|aac(6')-I|aac6p-38_3|ECV|ResFinder|AB462903.1	aac(6')-I	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	aac3_2	
C2|aac(6')-I|aac6p-38_1|EMV|CARD|AAC25500.1	aac(6')-I	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	aac3_2	
C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	aac(6')-I	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	C2|aac(6')-I|aac6p-38_4|EMV|ResFinder|AF047556.1	aac3_2	
C2|aac(6')-I|aac6p-42_1|ECV|ResFinder|AF031329.1	aac(6')-I	C2|aac(6')-I|aac6p-42_3|ECV|ResFinder|AF031332.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-I|aac6p-42_3|ECV|ResFinder|AF031332.1	aac(6')-I	C2|aac(6')-I|aac6p-42_3|ECV|ResFinder|AF031332.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')-I|aac6p-42_2|ECV|ResFinder|AF031327.1	aac(6')-I	C2|aac(6')-I|aac6p-42_3|ECV|ResFinder|AF031332.1	C2|aac(6')-I|aac6p-29_4|EMV|ResFinder|KT778788.1	aac3_2	
C2|aac(6')|aac6p-11_1|EMV|ResFinder|GQ337064.1	aac(6')	C2|aac(6')|aac6p-11_2|EMV|ResFinder|AY289608.1	C2|aac(6')|aac6p-11_2|EMV|ResFinder|AY289608.1	aac3_2	
C2|aac(6')|aac6p-11_2|EMV|ResFinder|AY289608.1	aac(6')	C2|aac(6')|aac6p-11_2|EMV|ResFinder|AY289608.1	C2|aac(6')|aac6p-11_2|EMV|ResFinder|AY289608.1	aac3_2	
C2|aac(6')|aac6p-24_2|EMV|CARD|WP_124042715.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')-Ib|aac6p-25_9|EMV|CARD|AAT74613.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_3|EMV|CARD|AYD68572.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_9|EMV|CARD|AAL38577.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_4|EMV|CARD|AZK52946.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_12|EMV|ResFinder|EF636461.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_8|EMV|CARD|WP_071766621.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_10|EMV|CARD|AFJ11384.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_11|EMV|ResFinder|EF210035.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_6|EMV|CARD|ABX24471.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')-Ib|aac6p-25_6|EMV|ResFinder|AY136758.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_7|EMV|CARD|WP_065187000.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_14|LMS|Ruppe_2019|AAK49459.1_2	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_1|EMV|CARD|WP_159241551.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aac(6')|aac6p-24_5|EMV|CARD|WP_063840320.1	aac(6')	C2|aac(6')|aac6p-24_13|EMV|ResFinder|FJ503047.1	C2|aac(6')-Ib|aac6p-25_4|EMV|ResFinder|M23634.1	blad	
C2|aacA43|aac6p-44_1|ECV|ResFinder|HQ247816.1	aacA43	C2|aacA43|aac6p-44_1|ECV|ResFinder|HQ247816.1	C2|aacA43|aac6p-44_1|ECV|ResFinder|HQ247816.1	blad	
C2|aadA10|aad-4_1|EMV|ResFinder|U37105.1	aadA10	C2|aadA10|aad-4_1|EMV|ResFinder|U37105.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA11|aad-5_2|EMV|ResFinderFG|KT387138.1	aadA11	C2|aadA11|aad-5_1|EMV|ResFinder|AJ567827.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA11|aad-5_1|EMV|ResFinder|AJ567827.1	aadA11	C2|aadA11|aad-5_1|EMV|ResFinder|AJ567827.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA13|aad-6_1|EMV|ResFinder|AY713504.1	aadA13	C2|aadA13|aad-6_2|EMV|ResFinder|NC010643.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA13|aad-6_2|EMV|ResFinder|NC010643.1	aadA13	C2|aadA13|aad-6_2|EMV|ResFinder|NC010643.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA14|aad-7_1|EMV|ResFinder|AJ884726.1	aadA14	C2|aadA14|aad-7_1|EMV|ResFinder|AJ884726.1	C2|aadA14|aad-7_1|EMV|ResFinder|AJ884726.1	blad	
C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	aadA16	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA7|aad-13_2|EMV|ResFinder|AB114632.1	aadA7	C2|aadA7|aad-13_2|EMV|ResFinder|AB114632.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA7|aad-13_1|EMV|ResFinder|AF224733.1	aadA7	C2|aadA7|aad-13_2|EMV|ResFinder|AB114632.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA9|aad-14_1|EMV|CARD|ABG49324.1	aadA9	C2|aadA9|aad-14_2|EMV|ResFinder|AJ420072.1	C2|aadA9|aad-14_2|EMV|ResFinder|AJ420072.1	blad	
C2|aadA9|aad-14_2|EMV|ResFinder|AJ420072.1	aadA9	C2|aadA9|aad-14_2|EMV|ResFinder|AJ420072.1	C2|aadA9|aad-14_2|EMV|ResFinder|AJ420072.1	blad	
C2|aadA|aad-10_5|EMV|ResFinder|AY665771.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_10|EMV|CARD|AAF27727.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_3|EMV|ResFinder|AY139603.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_8|EMV|ResFinder|AF047479.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_11|EMV|ResFinder|D43625.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_2|ECV|CARD|AET15272.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_4|EMV|ResFinder|FJ460181.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_7|EMV|ResFinder|AF326210.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_6|EMV|ResFinder|AM040708.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-10_9|EMV|ResFinder|JQ364967.1	aadA	C2|aadA|aad-10_1|EMV|ResFinder|NC.010870	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	blad	
C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	aadA	C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	blad	
C2|aadA|aad-11_2|EMV|ResFinder|AF137361.1	aadA	C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	blad	
C2|aadA|aad-11_1|EMV|CARD|AAN34365.1	aadA	C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	C2|aadA|aad-11_3|EMV|ResFinder|Z50802.1	blad	
C2|aadA|aad-12_3|EMV|ResFinder|AM087405.1	aadA	C2|aadA|aad-12_2|EMV|ResFinder|AF140629.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA|aad-12_1|EMV|ResFinder|AY144590.1	aadA	C2|aadA|aad-12_2|EMV|ResFinder|AF140629.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA|aad-12_2|EMV|ResFinder|AF140629.1	aadA	C2|aadA|aad-12_2|EMV|ResFinder|AF140629.1	C2|aadA16|aad-8_1|EMV|ResFinder|EU675686.1	blad	
C2|aadA|aad-9_3|EMV|ResFinder|DQ393783.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_8|EMV|ResFinder|JQ480156.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_9|EMV|CARD|ABG72894.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_4|EMV|ResFinder|JX185132.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_7|EMV|ResFinder|FJ591054.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_11|EMV|ResFinder|DQ677333.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_10|EMV|CARD|CAH10847.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_6|EMV|ResFinder|JQ414041.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_14|LMS|Ruppe_2019|MC3.MG192.AS1.GP1.C13240.G2	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_12|EMV|ResFinder|AM711129.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_1|EMV|ResFinder|AM261837.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_13|EMV|ResFinder|AJ809407.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadA|aad-9_2|EMV|ResFinder|AY171244.1	aadA	C2|aadA|aad-9_5|EMV|ResFinder|M95287.1	C2|ant(3'')-Ia|ant-6_1|EMV|ResFinder|X02340.1	ant	
C2|aadE-Cc|aad-16_1|ECV|ResFinder|CP013733.1	aadE-Cc	C2|aadE-Cc|aad-16_1|ECV|ResFinder|CP013733.1	C2|aadE-Cc|aad-16_1|ECV|ResFinder|CP013733.1	ant	
C2|aadK|aad-17_1|ECV|ResFinder|M26879.1	aadK	C2|aadK|aad-17_1|ECV|ResFinder|M26879.1	C2|aadK|aad-17_1|ECV|ResFinder|M26879.1	ant	
C2|aadS|aad-1_1|EMV|CARD|AAA27459.1	aadS	C2|aadS|aad-1_1|EMV|CARD|AAA27459.1	C2|aadS|aad-1_1|EMV|CARD|AAA27459.1	ant	
C2|aadS|aad-1_2|LMS|Ruppe_2019|MC3.MG298.AS1.GP1.C36740.G10	aadS	C2|aadS|aad-1_1|EMV|CARD|AAA27459.1	C2|aadS|aad-1_1|EMV|CARD|AAA27459.1	ant	
C2|aadT|aad-2_1|EMV|CARD|AMD83542.1	aadT	C2|aadT|aad-2_1|EMV|CARD|AMD83542.1	C2|aadT|aad-2_1|EMV|CARD|AMD83542.1	ant	
C2|abaF|misc-97_1|EMV|CARD|ABO11759.2	abaF	C2|abaF|misc-97_1|EMV|CARD|ABO11759.2	C2|abaF|misc-97_1|EMV|CARD|ABO11759.2	ant	
C2|abaQ|misc-104_1|EMV|CARD|ACJ41547.2	abaQ	C2|abaQ|misc-104_1|EMV|CARD|ACJ41547.2	C2|abaQ|misc-104_1|EMV|CARD|ACJ41547.2	ant	
C2|abcA|misc-263_1|ECV|CARD|XP_753111.1	abcA	C2|abcA|misc-263_1|ECV|CARD|XP_753111.1	C2|abcA|misc-263_1|ECV|CARD|XP_753111.1	ant	
C2|abeM|misc-175_1|EMV|CARD|BAD89844.2	abeM	C2|abeM|misc-175_1|EMV|CARD|BAD89844.2	C2|abeM|misc-175_1|EMV|CARD|BAD89844.2	ant	
C2|abeS|misc-106_1|EMV|CARD|ACJ59254.1	abeS	C2|abeS|misc-106_1|EMV|CARD|ACJ59254.1	C2|abeS|misc-106_1|EMV|CARD|ACJ59254.1	ant	
C2|acrA|tran-19_1|ECV|CARD|ABG77965.1	acrA	C2|acrA|tran-19_1|ECV|CARD|ABG77965.1	C2|acrA|tran-31_1|EMV|CARD|CAC41008.1	ant	
C2|acrA|tran-31_1|EMV|CARD|CAC41008.1	acrA	C2|acrA|tran-31_1|EMV|CARD|CAC41008.1	C2|acrA|tran-31_1|EMV|CARD|CAC41008.1	ant	
C2|acrA|tran-3_1|EMV|CARD|NP_706356.2	acrA	C2|acrA|tran-3_2|EMV|CARD|AAC73565.1	C2|acrA|tran-31_1|EMV|CARD|CAC41008.1	ant	
C2|acrA|tran-3_2|EMV|CARD|AAC73565.1	acrA	C2|acrA|tran-3_2|EMV|CARD|AAC73565.1	C2|acrA|tran-31_1|EMV|CARD|CAC41008.1	ant	
C2|acrB|tran-2_1|EMV|CARD|AAC73564.1	acrB	C2|acrB|tran-2_1|EMV|CARD|AAC73564.1	C2|acrB|tran-2_1|EMV|CARD|AAC73564.1	ant	
C2|acrD|tran-24_1|EMV|CARD|BAA16344.1	acrD	C2|acrD|tran-24_1|EMV|CARD|BAA16344.1	C2|acrD|tran-24_1|EMV|CARD|BAA16344.1	ant	
C2|acrE|tran-8_1|EMV|CARD|AAC76297.1	acrE	C2|acrE|tran-8_1|EMV|CARD|AAC76297.1	C2|acrE|tran-8_1|EMV|CARD|AAC76297.1	ant	
C2|acrF|tran-9_1|EMV|CARD|AAC76298.1	acrF	C2|acrF|tran-9_1|EMV|CARD|AAC76298.1	C2|acrB|tran-2_1|EMV|CARD|AAC73564.1	ant	
C2|adeA|misc-65_1|EMV|CARD|AAL14439.1	adeA	C2|adeA|misc-65_1|EMV|CARD|AAL14439.1	C2|adeA|misc-65_1|EMV|CARD|AAL14439.1	ant	
C2|adeB|misc-66_1|EMV|CARD|AAL14440.1	adeB	C2|adeB|misc-66_1|EMV|CARD|AAL14440.1	C2|adeB|misc-66_1|EMV|CARD|AAL14440.1	ant	
